1.128205128205128194e+00 1.635017184340917362e+00
1.135531135531135494e+00 2.273626146298797224e+00
1.142857142857142794e+00 2.785472318903517319e+00
1.150183150183150094e+00 3.152202324270977574e+00
1.157509157509157616e+00 3.363226374356033777e+00
1.164835164835164916e+00 3.416207113704798015e+00
1.172161172161172216e+00 3.317112630061100020e+00
1.179487179487179516e+00 3.079831423305745552e+00
1.186813186813186816e+00 2.725370225181240169e+00
1.194139194139194116e+00 2.280677557465326633e+00
1.201465201465201416e+00 1.777155644774722987e+00
1.208791208791208716e+00 1.248939719653838987e+00
1.216117216117216016e+00 7.310360061253651232e-01
1.223443223443223538e+00 2.574170976567304314e-01
1.230769230769230838e+00 -1.408243351061050919e-01
1.238095238095238138e+00 -4.371656792773507827e-01
1.245421245421245438e+00 -6.110988006033459818e-01
1.252747252747252737e+00 -6.492521908981221390e-01
1.260073260073260037e+00 -5.461313208182128065e-01
1.267399267399267337e+00 -3.044378567732469731e-01
1.274725274725274637e+00 6.504934195366246508e-02
1.282051282051282159e+00 5.440253694550500896e-01
1.289377289377289459e+00 1.107613644813016052e+00
1.296703296703296759e+00 1.725673273286613352e+00
1.304029304029304059e+00 2.364390491977344411e+00
1.311355311355311359e+00 2.988070259073719370e+00
1.318681318681318659e+00 3.561033436875280511e+00
1.326007326007325959e+00 4.049519396734032384e+00
1.333333333333333259e+00 4.423493535772697882e+00
1.340659340659340559e+00 4.658264159022425410e+00
1.347985347985348081e+00 4.735823185124070633e+00
1.355311355311355381e+00 4.645839651761417777e+00
1.362637362637362681e+00 4.386253263295921911e+00
1.369963369963369981e+00 3.963436274711831686e+00
1.377289377289377281e+00 3.391914733099575141e+00
1.384615384615384581e+00 2.693663302257792935e+00
1.391941391941391881e+00 1.897010354136282384e+00
1.399267399267399181e+00 1.035210538645170208e+00
1.406593406593406481e+00 1.447595584599162266e-01
1.413919413919414003e+00 -7.364605456620336721e-01
1.421245421245421303e+00 -1.571108366842777881e+00
1.428571428571428603e+00 -2.324281325278958477e+00
1.435897435897435903e+00 -2.965285566199972855e+00
1.443223443223443203e+00 -3.469184808947405774e+00
1.450549450549450503e+00 -3.818047042992636086e+00
1.457875457875457803e+00 -4.001823888506618410e+00
1.465201465201465103e+00 -4.018816793672819188e+00
1.472527472527472625e+00 -3.875706007735207237e+00
1.479853479853479925e+00 -3.587141300068572125e+00
1.487179487179487225e+00 -3.174916476969609658e+00
1.494505494505494525e+00 -2.666771662409780586e+00
1.501831501831501825e+00 -2.094886901246991506e+00
1.509157509157509125e+00 -1.494146880451585391e+00
1.516483516483516425e+00 -9.002685898188387270e-01
1.523809523809523725e+00 -3.478909245805630879e-01
1.531135531135531025e+00 1.312728100067914738e-01
1.538461538461538547e+00 5.101219004581410976e-01
1.545787545787545847e+00 7.676056580622944159e-01
1.553113553113553147e+00 8.898354228238019026e-01
1.560439560439560447e+00 8.708124940660222357e-01
1.567765567765567747e+00 7.127336521083929011e-01
1.575091575091575047e+00 4.258582653469294987e-01
1.582417582417582347e+00 2.794415014110970819e-02
1.589743589743589647e+00 -4.567178553817018427e-01
1.597069597069597169e+00 -9.986194306572090396e-01
1.604395604395604469e+00 -1.564630741306203277e+00
1.611721611721611769e+00 -2.119792319855336782e+00
1.619047619047619069e+00 -2.629207968204088530e+00
1.626373626373626369e+00 -3.059938425918827587e+00
1.633699633699633669e+00 -3.382795473740734415e+00
1.641025641025640969e+00 -3.573941362107172282e+00
1.648351648351648269e+00 -3.616208694948074953e+00
1.655677655677655569e+00 -3.500070619700212937e+00
1.663003663003663091e+00 -3.224209599238357704e+00
1.670329670329670391e+00 -2.795654198727539619e+00
1.677655677655677691e+00 -2.229476094583244361e+00
1.684981684981684991e+00 -1.548062702803433943e+00
1.692307692307692291e+00 -7.800032069486735331e-01
1.699633699633699591e+00 4.135383844105622320e-02
1.706959706959706891e+00 8.795958208588375848e-01
1.714285714285714191e+00 1.697105436120227129e+00
1.721611721611721713e+00 2.456986571537608022e+00
1.728937728937729013e+00 3.124955635712574065e+00
1.736263736263736313e+00 3.671099056755506851e+00
1.743589743589743613e+00 4.071404694517685385e+00
1.750915750915750912e+00 4.308986797774366551e+00
1.758241758241758212e+00 4.374940257748662020e+00
1.765567765567765512e+00 4.268779415118657994e+00
1.772893772893772812e+00 3.998438540402960761e+00
1.780219780219780112e+00 3.579834174789158663e+00
1.787545787545787634e+00 3.036012573976586193e+00
1.794871794871794934e+00 2.395927325997314394e+00
1.802197802197802234e+00 1.692911664535402316e+00
1.809523809523809534e+00 9.629260466652244110e-01
1.816849816849816834e+00 2.426733623385244343e-01
1.824175824175824134e+00 -4.323189293946949618e-01
1.831501831501831434e+00 -1.029548750438454618e+00
1.838827838827838734e+00 -1.521224085408453774e+00
1.846153846153846256e+00 -1.885693805394020428e+00
1.853479853479853556e+00 -2.108549478675985966e+00
1.860805860805860856e+00 -2.183340408890788176e+00
1.868131868131868156e+00 -2.111864579785222684e+00
1.875457875457875456e+00 -1.904020589250370321e+00
1.882783882783882756e+00 -1.577228841932849956e+00
1.890109890109890056e+00 -1.155453016310143077e+00
1.897435897435897356e+00 -6.678739288332466995e-01
1.904761904761904656e+00 -1.472862712541083696e-01
1.912087912087912178e+00 3.716966705336249288e-01
1.919413919413919478e+00 8.545350687103859810e-01
1.926739926739926778e+00 1.268651018196859104e+00
1.934065934065934078e+00 1.585213241530281536e+00
1.941391941391941378e+00 1.780723335811572827e+00
1.948717948717948678e+00 1.838319336718808428e+00
1.956043956043955978e+00 1.748727294365636897e+00
1.963369963369963278e+00 1.510810135290153955e+00
1.970695970695970800e+00 1.131684344119308960e+00
1.978021978021978100e+00 6.263978161337190320e-01
1.985347985347985400e+00 1.718540450175602696e-02
1.992673992673992700e+00 -6.676590089466407640e-01
2.000000000000000000e+00 -1.395234829471753812e+00
2.007326007326007300e+00 -2.129735213568668684e+00
2.014652014652014600e+00 -2.834306312731316169e+00
2.021978021978021900e+00 -3.472967507828634837e+00
2.029304029304029200e+00 -4.012491579708918010e+00
2.036630036630036500e+00 -4.424145823749718431e+00
2.043956043956043800e+00 -4.685202397334087721e+00
2.051282051282051100e+00 -4.780138306104347201e+00
2.058608058608058400e+00 -4.701461748764391935e+00
2.065934065934066144e+00 -4.450121191277793820e+00
2.073260073260073444e+00 -4.035475493652413093e+00
2.080586080586080744e+00 -3.474826508863074537e+00
2.087912087912088044e+00 -2.792538596250726535e+00
2.095238095238095344e+00 -2.018791227227179519e+00
2.102564102564102644e+00 -1.188030163461340383e+00
2.109890109890109944e+00 -3.371985393758727967e-01
2.117216117216117244e+00 4.961592538457255674e-01
2.124542124542124544e+00 1.275821316026161556e+00
2.131868131868131844e+00 1.968738628560327664e+00
2.139194139194139144e+00 2.546714998510014816e+00
2.146520146520146444e+00 2.987828482706728295e+00
2.153846153846153744e+00 3.277519874439210668e+00
2.161172161172161044e+00 3.409291411372807445e+00
2.168498168498168344e+00 3.384979432329514371e+00
2.175824175824175644e+00 3.214587187585579375e+00
2.183150183150182944e+00 2.915687206973875067e+00
2.190476190476190688e+00 2.512425328799234414e+00
2.197802197802197988e+00 2.034179493331758071e+00
2.205128205128205288e+00 1.513944599970642013e+00
2.212454212454212588e+00 9.865291575951931069e-01
2.219780219780219888e+00 4.866593622569759803e-01
2.227106227106227188e+00 4.709109304920100492e-02
2.234432234432234488e+00 -3.031701301964395689e-01
2.241758241758241788e+00 -5.404469109560456896e-01
2.249084249084249088e+00 -6.476818503117236503e-01
2.256410256410256387e+00 -6.153750378002964538e-01
2.263736263736263687e+00 -4.421173981405120967e-01
2.271062271062270987e+00 -1.346914931411305472e-01
2.278388278388278287e+00 2.922657618473932795e-01
2.285714285714285587e+00 8.170208534141193413e-01
2.293040293040292887e+00 1.411882057228920573e+00
2.300366300366300187e+00 2.044658489851138850e+00
2.307692307692307487e+00 2.680362893397050250e+00
2.315018315018315231e+00 3.283068313474613920e+00
2.322344322344322531e+00 3.817820661222868228e+00
2.329670329670329831e+00 4.252506150225201509e+00
2.336996336996337131e+00 4.559574927158452695e+00
2.344322344322344431e+00 4.717529748962454583e+00
2.351648351648351731e+00 4.712100902159236604e+00
2.358974358974359031e+00 4.537045061207207297e+00
2.366300366300366331e+00 4.194525572590307227e+00
2.373626373626373631e+00 3.695053686419693673e+00
2.380952380952380931e+00 3.056993375930875612e+00
2.388278388278388231e+00 2.305655368483224610e+00
2.395604395604395531e+00 1.472027647713775700e+00
2.402930402930402831e+00 5.912088345713693016e-01
2.410256410256410131e+00 -2.993734945547374404e-01
2.417582417582417431e+00 -1.161866166701209346e+00
2.424908424908424731e+00 -1.959915654645161043e+00
2.432234432234432031e+00 -2.660514259391510539e+00
2.439560439560439775e+00 -3.235670458330611066e+00
2.446886446886447075e+00 -3.663815911994880548e+00
2.454212454212454375e+00 -3.930875499747150670e+00
2.461538461538461675e+00 -4.030944510338240860e+00
2.468864468864468975e+00 -3.966537810834214195e+00
2.476190476190476275e+00 -3.748398365568728963e+00
2.483516483516483575e+00 -3.394875686609501120e+00
2.490842490842490875e+00 -2.930907444961322383e+00
2.498168498168498175e+00 -2.386658363266357608e+00
2.505494505494505475e+00 -1.795888544652634700e+00
2.512820512820512775e+00 -1.194137617911745330e+00
2.520146520146520075e+00 -6.168207465052897298e-01
2.527472527472527375e+00 -9.733714857453823477e-02
2.534798534798534675e+00 3.347089350104899275e-01
2.542124542124541975e+00 6.550808695965325557e-01
2.549450549450549275e+00 8.461928358074949363e-01
2.556776556776556575e+00 8.980359186534094817e-01
2.564102564102564319e+00 8.086982639393477390e-01
2.571428571428571619e+00 5.844519505314627050e-01
2.578754578754578919e+00 2.394021300696938803e-01
2.586080586080586219e+00 -2.052828778122789966e-01
2.593406593406593519e+00 -7.225196973786497390e-01
2.600732600732600819e+00 -1.280775384757020019e+00
2.608058608058608119e+00 -1.845772677765235681e+00
2.615384615384615419e+00 -2.382344706173844529e+00
2.622710622710622719e+00 -2.856340939178620975e+00
2.630036630036630019e+00 -3.236483408576765530e+00
2.637362637362637319e+00 -3.496074836096655147e+00
2.644688644688644619e+00 -3.614468075207438513e+00
2.652014652014651919e+00 -3.578218841377033055e+00
2.659340659340659219e+00 -3.381860387787403610e+00
2.666666666666666519e+00 -3.028258706300967162e+00
2.673992673992673819e+00 -2.528528945453766497e+00
2.681318681318681119e+00 -1.901516872392785551e+00
2.688644688644688863e+00 -1.172872143932738753e+00
2.695970695970696163e+00 -3.737616835869502219e-01
2.703296703296703463e+00 4.607095490378967373e-01
2.710622710622710763e+00 1.293287664234566314e+00
2.717948717948718063e+00 2.086475003846578691e+00
2.725274725274725363e+00 2.804451394628100669e+00
2.732600732600732663e+00 3.414910652632629162e+00
2.739926739926739963e+00 3.890715935192512465e+00
2.747252747252747263e+00 4.211287054525104878e+00
2.754578754578754562e+00 4.363646963093477993e+00
2.761904761904761862e+00 4.343072552506145989e+00
2.769230769230769162e+00 4.153315729661303024e+00
2.776556776556776462e+00 3.806383348323259863e+00
2.783882783882783762e+00 3.321887789146904080e+00
2.791208791208791062e+00 2.726002572480449526e+00
2.798534798534798362e+00 2.050078165112478867e+00
2.805860805860805662e+00 1.328991009225224840e+00
2.813186813186812962e+00 5.993128173618346155e-01
2.820512820512820706e+00 -1.026033974696294870e-01
2.827838827838828006e+00 -7.425197489630213088e-01
2.835164835164835306e+00 -1.290092531082527527e+00
2.842490842490842606e+00 -1.720440307133987101e+00
2.849816849816849906e+00 -2.015418617155020797e+00
2.857142857142857206e+00 -2.164534404218656061e+00
2.864468864468864506e+00 -2.165452303338553985e+00
2.871794871794871806e+00 -2.024066500428767679e+00
2.879120879120879106e+00 -1.754134815657460322e+00
2.886446886446886406e+00 -1.376494785080764061e+00
2.893772893772893706e+00 -9.179035871152080306e-01
2.901098901098901006e+00 -4.095635219119477810e-01
2.908424908424908306e+00 1.145886456090970951e-01
2.915750915750915606e+00 6.197377001706152466e-01
2.923076923076922906e+00 1.072092893182003515e+00
2.930402930402930206e+00 1.440736828797680058e+00
2.937728937728937506e+00 1.699322234447338431e+00
2.945054945054945250e+00 1.827526558007931623e+00
2.952380952380952550e+00 1.812187114789937548e+00
2.959706959706959850e+00 1.648056368689895912e+00
2.967032967032967150e+00 1.338136983889550713e+00
2.974358974358974450e+00 8.935784687100770673e-01
2.981684981684981750e+00 3.331403814734892332e-01
2.989010989010989050e+00 -3.177500415226732211e-01
2.996336996336996350e+00 -1.028296550986816937e+00
3.003663003663003650e+00 -1.763920728430890428e+00
3.010989010989010950e+00 -2.488053654379174695e+00
3.018315018315018250e+00 -3.164038199355802661e+00
3.025641025641025550e+00 -3.757041854258521774e+00
3.032967032967032850e+00 -4.235879411031337582e+00
3.040293040293040150e+00 -4.574649507278554239e+00
3.047619047619047450e+00 -4.754098812051111622e+00
3.054945054945054750e+00 -4.762641940020801989e+00
3.062271062271062050e+00 -4.596983283426309796e+00
3.069597069597069794e+00 -4.262307891326861053e+00
3.076923076923077094e+00 -3.772031199962921910e+00
3.084249084249084394e+00 -3.147120631073140551e+00
3.091575091575091694e+00 -2.415024603103483436e+00
3.098901098901098994e+00 -1.608265155727143680e+00
3.106227106227106294e+00 -7.627680820723727884e-01
3.113553113553113594e+00 8.398173720567964073e-02
3.120879120879120894e+00 8.948629257705683626e-01
3.128205128205128194e+00 1.635017184340910035e+00
3.135531135531135494e+00 2.273626146298771911e+00
3.142857142857142794e+00 2.785472318903520872e+00
3.150183150183150094e+00 3.152202324270970468e+00
3.157509157509157394e+00 3.363226374356032888e+00
3.164835164835164694e+00 3.416207113704798015e+00
3.172161172161171994e+00 3.317112630061113343e+00
3.179487179487179294e+00 3.079831423305771310e+00
3.186813186813186594e+00 2.725370225181299233e+00
3.194139194139194338e+00 2.280677557465321748e+00
3.201465201465201638e+00 1.777155644774731647e+00
3.208791208791208938e+00 1.248939719653853420e+00
3.216117216117216238e+00 7.310360061253932118e-01
3.223443223443223538e+00 2.574170976567400904e-01
3.230769230769230838e+00 -1.408243351060868842e-01
3.238095238095238138e+00 -4.371656792773308542e-01
3.245421245421245438e+00 -6.110988006033430953e-01
3.252747252747252737e+00 -6.492521908981225831e-01
3.260073260073260037e+00 -5.461313208182172474e-01
3.267399267399267337e+00 -3.044378567732510810e-01
3.274725274725274637e+00 6.504934195364570071e-02
3.282051282051281937e+00 5.440253694550118979e-01
3.289377289377289237e+00 1.107613644812954101e+00
3.296703296703296537e+00 1.725673273286587373e+00
3.304029304029303837e+00 2.364390491977299114e+00
3.311355311355311137e+00 2.988070259073671409e+00
3.318681318681318881e+00 3.561033436875290725e+00
3.326007326007326181e+00 4.049519396734060805e+00
3.333333333333333481e+00 4.423493535772716534e+00
3.340659340659340781e+00 4.658264159022432516e+00
3.347985347985348081e+00 4.735823185124066192e+00
3.355311355311355381e+00 4.645839651761424882e+00
3.362637362637362681e+00 4.386253263295919247e+00
3.369963369963369981e+00 3.963436274711846785e+00
3.377289377289377281e+00 3.391914733099561374e+00
3.384615384615384581e+00 2.693663302257800929e+00
3.391941391941391881e+00 1.897010354136318355e+00
3.399267399267399181e+00 1.035210538645158440e+00
3.406593406593406481e+00 1.447595584599336016e-01
3.413919413919413781e+00 -7.364605456620039181e-01
3.421245421245421081e+00 -1.571108366842724813e+00
3.428571428571428381e+00 -2.324281325278950927e+00
3.435897435897435681e+00 -2.965285566199947542e+00
3.443223443223443425e+00 -3.469184808947416432e+00
3.450549450549450725e+00 -3.818047042992645856e+00
3.457875457875458025e+00 -4.001823888506611304e+00
3.465201465201465325e+00 -4.018816793672805865e+00
3.472527472527472625e+00 -3.875706007735197911e+00
3.479853479853479925e+00 -3.587141300068565908e+00
3.487179487179487225e+00 -3.174916476969578127e+00
3.494505494505494525e+00 -2.666771662409761934e+00
3.501831501831501825e+00 -2.094886901246976407e+00
3.509157509157509125e+00 -1.494146880451546533e+00
3.516483516483516425e+00 -9.002685898188077518e-01
3.523809523809523725e+00 -3.478909245805513195e-01
3.531135531135531025e+00 1.312728100068141779e-01
3.538461538461538325e+00 5.101219004581484251e-01
3.545787545787545625e+00 7.676056580622919734e-01
3.553113553113552925e+00 8.898354228238004593e-01
3.560439560439560225e+00 8.708124940660161295e-01
3.567765567765567969e+00 7.127336521083909027e-01
3.575091575091575269e+00 4.258582653469357715e-01
3.582417582417582569e+00 2.794415014109816187e-02
3.589743589743589869e+00 -4.567178553817114461e-01
3.597069597069597169e+00 -9.986194306571867241e-01
3.604395604395604469e+00 -1.564630741306218376e+00
3.611721611721611769e+00 -2.119792319855335894e+00
3.619047619047619069e+00 -2.629207968204077428e+00
3.626373626373626369e+00 -3.059938425918807159e+00
3.633699633699633669e+00 -3.382795473740725090e+00
3.641025641025640969e+00 -3.573941362107170949e+00
3.648351648351648269e+00 -3.616208694948078062e+00
3.655677655677655569e+00 -3.500070619700213825e+00
3.663003663003662869e+00 -3.224209599238378576e+00
3.670329670329670169e+00 -2.795654198727564932e+00
3.677655677655677469e+00 -2.229476094583271006e+00
3.684981684981684769e+00 -1.548062702803459256e+00
3.692307692307692513e+00 -7.800032069486362296e-01
3.699633699633699813e+00 4.135383844106849116e-02
3.706959706959707113e+00 8.795958208588559035e-01
3.714285714285714413e+00 1.697105436120259103e+00
3.721611721611721713e+00 2.456986571537604913e+00
3.728937728937729013e+00 3.124955635712552304e+00
3.736263736263736313e+00 3.671099056755517509e+00
3.743589743589743613e+00 4.071404694517681833e+00
3.750915750915750912e+00 4.308986797774362110e+00
3.758241758241758212e+00 4.374940257748665573e+00
3.765567765567765512e+00 4.268779415118658882e+00
3.772893772893772812e+00 3.998438540402965202e+00
3.780219780219780112e+00 3.579834174789179091e+00
3.787545787545787412e+00 3.036012573976574203e+00
3.794871794871794712e+00 2.395927325997322388e+00
3.802197802197802012e+00 1.692911664535431626e+00
3.809523809523809312e+00 9.629260466652131978e-01
3.816849816849817056e+00 2.426733623385318728e-01
3.824175824175824356e+00 -4.323189293946942957e-01
3.831501831501831656e+00 -1.029548750438438631e+00
3.838827838827838956e+00 -1.521224085408457105e+00
3.846153846153846256e+00 -1.885693805394006439e+00
3.853479853479853556e+00 -2.108549478675977973e+00
3.860805860805860856e+00 -2.183340408890792617e+00
3.868131868131868156e+00 -2.111864579785236451e+00
3.875457875457875456e+00 -1.904020589250404516e+00
3.882783882783882756e+00 -1.577228841932869940e+00
3.890109890109890056e+00 -1.155453016310173497e+00
3.897435897435897356e+00 -6.678739288332939950e-01
3.904761904761904656e+00 -1.472862712541289920e-01
3.912087912087911956e+00 3.716966705336051668e-01
3.919413919413919256e+00 8.545350687103554499e-01
3.926739926739926556e+00 1.268651018196822466e+00
3.934065934065933856e+00 1.585213241530272432e+00
3.941391941391941600e+00 1.780723335811588814e+00
3.948717948717948900e+00 1.838319336718810870e+00
3.956043956043956200e+00 1.748727294365636897e+00
3.963369963369963500e+00 1.510810135290152845e+00
3.970695970695970800e+00 1.131684344119313623e+00
3.978021978021978100e+00 6.263978161337216966e-01
3.985347985347985400e+00 1.718540450172779954e-02
3.992673992673992700e+00 -6.676590089465959110e-01
4.000000000000000000e+00 -1.395234829471745819e+00
4.007326007326007300e+00 -2.129735213568701990e+00
4.014652014652014600e+00 -2.834306312731268207e+00
4.021978021978021900e+00 -3.472967507828627731e+00
4.029304029304029200e+00 -4.012491579708942879e+00
4.036630036630036500e+00 -4.424145823749693562e+00
4.043956043956043800e+00 -4.685202397334085056e+00
4.051282051282051100e+00 -4.780138306104350754e+00
4.058608058608058400e+00 -4.701461748764391935e+00
4.065934065934065700e+00 -4.450121191277805366e+00
4.073260073260073000e+00 -4.035475493652427303e+00
4.080586080586080300e+00 -3.474826508863117613e+00
4.087912087912087600e+00 -2.792538596250744742e+00
4.095238095238094900e+00 -2.018791227227275442e+00
4.102564102564102200e+00 -1.188030163461404110e+00
4.109890109890109500e+00 -3.371985393758883953e-01
4.117216117216116800e+00 4.961592538456248147e-01
4.124542124542124100e+00 1.275821316026098051e+00
4.131868131868132288e+00 1.968738628560342541e+00
4.139194139194139588e+00 2.546714998510024586e+00
4.146520146520146888e+00 2.987828482706742061e+00
4.153846153846154188e+00 3.277519874439223990e+00
4.161172161172161488e+00 3.409291411372805669e+00
4.168498168498168788e+00 3.384979432329512150e+00
4.175824175824176088e+00 3.214587187585589589e+00
